datetime,symbol,open,high,low,close,volume,rsi,ema,macd,signal,sma,adx,bb_upper,bb_middle,bb_lower,obv,avgprice,symbol,open,high,low,close,volume,rsi,ema,macd,signal,sma,adx,bb_upper,bb_middle,bb_lower,obv,avgprice,symbol,open,high,low,close,volume,rsi,ema,macd,signal,sma,adx,bb_upper,bb_middle,bb_lower,obv,avgprice,symbol,open,high,low,close,volume,rsi,ema,macd,signal,sma,adx,bb_upper,bb_middle,bb_lower,obv,avgprice,symbol,open,high,low,close,volume,rsi,ema,macd,signal,sma,adx,bb_upper,bb_middle,bb_lower,obv,avgprice,symbol,open,high,low,close,volume,rsi,ema,macd,signal,sma,adx,bb_upper,bb_middle,bb_lower,obv,avgprice,symbol,open,high,low,close,volume,rsi,ema,macd,signal,sma,adx,bb_upper,bb_middle,bb_lower,obv,avgprice
2023-02-23 15:00:00,NSE:ONGC,155.35,155.35,154.7,154.85,624084.0,37.62878374782419,155.42279404924204,0.06877019419266617,0.21224966862085953,155.57499999999996,26.62611208567809,156.38771151096577,155.57499999999996,154.76228848903415,-115178.0,155.0625,NSE:DIVISLAB,2887.3,2887.45,2873.4,2876.5,14766.0,39.17609563008456,2885.3359530488633,-4.142089585753638,-4.010586320885654,2885.2949999999996,34.281010585356114,2896.8677654433654,2885.2949999999996,2873.722234556634,-45140.0,2881.1625000000004,NSE:APOLLOHOSP,4470.25,4472.0,4434.25,4436.45,10719.0,38.40914174451978,4458.4941980788735,-3.2474809227260266,-3.9154626261297594,4455.347500000001,27.367939716083377,4481.472229185321,4455.347500000001,4429.22277081468,-11804.0,4453.2375,NSE:COALINDIA,214.8,214.8,214.3,214.55,100932.0,42.01725693309501,214.80108449895863,-0.04634259106921945,-0.047562041723676146,214.75249999999997,15.499011674053737,215.22417255592924,214.75249999999997,214.2808274440707,-20805.0,214.6125,NSE:DRREDDY,4461.5,4462.1,4441.0,4441.0,13193.0,37.60994736094137,4452.646913766849,-3.966069274169058,-4.886455108179172,4451.315,29.44418838550131,4460.574217030982,4451.315,4442.055782969017,-22654.0,4451.4,NSE:RELIANCE,2377.2,2377.3,2367.9,2368.05,210425.0,26.372897106504734,2380.0289220699497,-3.226642038310274,-2.357380259370972,2380.8900000000003,46.28569199195364,2389.0732511873407,2380.8900000000003,2372.70674881266,-555943.0,2372.6125,NSE:NTPC,169.7,169.7,169.05,169.15,394856.0,32.1703203660092,169.89923355438364,-0.2739912257203514,-0.29221598928577075,169.85249999999994,29.051966804604696,170.30799423710067,169.85249999999994,169.3970057628992,-1895672.0,169.39999999999998
2023-02-23 15:05:00,NSE:ONGC,154.9,154.95,154.25,154.75,451899.0,35.94499177053045,155.35871842550472,0.009059273473923213,0.17161158959147227,155.56499999999997,28.287853772819993,156.4124078121199,155.56499999999997,154.71759218788003,-567077.0,154.7125,NSE:DIVISLAB,2876.5,2880.55,2873.45,2875.55,11570.0,38.42615343380137,2884.4039575204,-4.430919806050497,-4.094653017918622,2884.9325,34.26230967844612,2897.2268594791053,2884.9325,2872.6381405208945,-56710.0,2876.5125,NSE:APOLLOHOSP,4434.25,4467.85,4431.9,4444.6,12775.0,42.67346810805156,4457.17094111898,-4.020301714221205,-3.9364304437480486,4455.650000000001,27.212486126318304,4481.121670538251,4455.650000000001,4430.17832946175,971.0,4444.65,NSE:COALINDIA,214.55,214.85,214.55,214.85,70142.0,51.71508914813491,214.80574311810543,-0.03753392480984985,-0.045556418340910884,214.77749999999997,15.768272459936352,215.21278726146295,214.77749999999997,214.342212738537,49337.0,214.7,NSE:DRREDDY,4441.05,4448.0,4441.0,4448.0,11554.0,44.730948869725864,4452.204350550959,-3.8760572669934845,-4.684375539942034,4450.714999999999,27.352353399427972,4459.165153846687,4450.714999999999,4442.264846153312,-11100.0,4444.5125,NSE:RELIANCE,2367.95,2371.4,2367.9,2368.95,175105.0,28.662577743519375,2378.9737866347164,-3.7011845940241983,-2.6261411263016172,2380.16,47.19687085455741,2389.7480967871998,2380.16,2370.5719032128,-380838.0,2369.05,NSE:NTPC,169.15,169.9,169.15,169.75,281480.0,45.744458995412266,169.88502083491852,-0.2537115675279722,-0.28451510493421106,169.83999999999995,28.636740597070563,170.292327315129,169.83999999999995,169.3876726848709,-1614192.0,169.4875
2023-02-23 15:10:00,NSE:ONGC,154.75,154.75,154.25,154.35,579850.0,30.136024945882284,155.26265000402807,-0.0697348584108397,0.12334229999100987,155.53249999999997,29.830899625166044,156.50475253923508,155.53249999999997,154.56024746076486,-1146927.0,154.525,NSE:DIVISLAB,2877.9,2878.1,2871.0,2871.0,12788.0,34.97302803434207,2883.127390137505,-4.96967943954769,-4.269658302244435,2884.3924999999995,34.54495802221788,2898.0616358545776,2884.3924999999995,2870.7233641454213,-69498.0,2874.5,NSE:APOLLOHOSP,4444.55,4463.1,4440.0,4450.55,15517.0,45.63293902136919,4456.540375298126,-4.1053288105295,-3.970210117104339,4456.282500000001,27.068136364393585,4480.559964344466,4456.282500000001,4432.005035655537,16488.0,4449.55,NSE:COALINDIA,214.85,215.15,214.55,214.75,235244.0,48.78598753582043,214.80043424971444,-0.03818201905323804,-0.044081538483376315,214.79999999999995,14.867501814885452,215.17682887369563,214.79999999999995,214.42317112630428,-185907.0,214.82500000000002,NSE:DRREDDY,4447.9,4452.8,4445.0,4452.65,11869.0,48.903098605121926,4452.24679335563,-3.390423275423018,-4.425585087038231,4450.757499999999,26.074253487641016,4459.237551593544,4450.757499999999,4442.277448406454,769.0,4449.5875,NSE:RELIANCE,2369.05,2370.5,2365.5,2365.5,225173.0,25.40152209847791,2377.6905688599813,-4.306012128056409,-2.9621153266525755,2379.2475,48.359665533034104,2390.6056017339097,2379.2475,2367.88939826609,-606011.0,2367.6375,NSE:NTPC,169.8,169.9,169.35,169.6,371050.0,43.405809859938756,169.85787599349771,-0.24689745848803568,-0.276991575644976,169.82249999999993,28.251173404360294,170.2834501058153,169.82249999999993,169.36154989418458,-1985242.0,169.66250000000002
2023-02-23 15:15:00,NSE:ONGC,154.35,154.75,154.25,154.6,570230.0,36.989888531690696,155.19954047983492,-0.11073043343839117,0.07652775330512966,155.50999999999993,31.263727916630234,156.544698023618,155.50999999999993,154.47530197638187,-576697.0,154.4875,NSE:DIVISLAB,2870.15,2871.95,2866.3,2869.6,13244.0,33.96173587553732,2881.8390672672663,-5.446830953660083,-4.5050928325275645,2883.6724999999997,35.320316857934856,2898.788864477114,2883.6724999999997,2868.556135522885,-82742.0,2869.5,NSE:APOLLOHOSP,4451.9,4455.0,4442.55,4444.0,9154.0,43.00117042001804,4455.346053841161,-4.647668230024465,-4.105701739688364,4456.885000000001,26.934097299749205,4479.2389951688,4456.885000000001,4434.531004831202,7334.0,4448.362499999999,NSE:COALINDIA,214.6,214.95,214.6,214.9,165687.0,53.078983813041106,214.8099167021226,-0.026288850508279893,-0.04052300088835703,214.81999999999994,14.031071930195333,215.1727038418543,214.81999999999994,214.4672961581456,-20220.0,214.7625,NSE:DRREDDY,4452.7,4452.7,4447.35,4451.45,10571.0,47.89822763928797,4452.170908274142,-3.0670299968369363,-4.153874068997972,4450.779999999999,24.887446426695988,4459.264892458792,4450.779999999999,4442.295107541206,-9802.0,4451.05,NSE:RELIANCE,2365.0,2366.0,2362.15,2366.0,243112.0,26.70308232315741,2376.577181349507,-4.690922450981361,-3.3078767515183327,2378.5074999999997,49.80451919574292,2391.213139496026,2378.5074999999997,2365.8018605039733,-362899.0,2364.7875,NSE:NTPC,169.6,169.8,169.35,169.75,236269.0,46.359107722872984,169.84760208935506,-0.22677931085291902,-0.2669491226865646,169.81499999999994,27.893146725415047,170.27554315762296,169.81499999999994,169.35445684237692,-1748973.0,169.625
2023-02-23 15:20:00,NSE:ONGC,154.6,154.65,154.4,154.65,395122.0,38.29373396572151,155.14720329127923,-0.1375989844322021,0.033702405757663305,155.46749999999994,32.594211330132694,156.56807939289578,155.46749999999994,154.3669206071041,-181575.0,154.57500000000002,NSE:DIVISLAB,2869.6,2872.0,2866.0,2869.65,11419.0,34.035099869282256,2880.678203718003,-5.754606858407442,-4.75499563770354,2882.8875,36.071204775560496,2899.160264823501,2882.8875,2866.6147351764985,-71323.0,2869.3125,NSE:APOLLOHOSP,4445.0,4449.0,4437.7,4443.75,10730.0,42.89947424414511,4454.24166776105,-5.039556171451295,-4.29247262604095,4457.100000000001,27.149686019730662,4478.8537582955505,4457.100000000001,4435.346241704452,-3396.0,4443.8625,NSE:COALINDIA,214.9,215.4,214.85,215.15,176711.0,59.21523471962745,214.84230558763474,0.003271767018503624,-0.0317640473069849,214.8524999999999,14.959374696104097,215.20103263851323,214.8524999999999,214.5039673614866,156491.0,215.075,NSE:DRREDDY,4451.45,4454.6,4451.3,4454.45,9132.0,50.629506722505766,4452.387964628985,-2.5393910464135843,-3.8309774644810943,4450.752499999999,24.050631409910615,4459.185914198468,4450.752499999999,4442.31908580153,-670.0,4452.950000000001,NSE:RELIANCE,2365.75,2370.6,2363.8,2368.15,222217.0,32.1824394200734,2375.774592649554,-4.767522590583212,-3.599805919331309,2377.7349999999997,49.08133977600662,2390.975660859754,2377.7349999999997,2364.4943391402453,-140682.0,2367.075,NSE:NTPC,169.75,170.0,169.5,169.8,321480.0,47.345465800272294,169.84306855703554,-0.2044442457729474,-0.2544481473038412,169.80499999999995,26.619477753459904,170.25765881193902,169.80499999999995,169.35234118806088,-1427493.0,169.7625
2023-02-23 15:25:00,NSE:ONGC,154.65,154.85,154.5,154.8,345831.0,42.16048694380689,155.1141363111574,-0.14511595191243032,-0.002061265776355424,155.42499999999995,32.68586084972573,156.559239833565,155.42499999999995,154.29076016643492,164256.0,154.70000000000002,NSE:DIVISLAB,2870.0,2873.3,2866.15,2873.3,11252.0,39.333489308761465,2879.9755176496215,-5.638994170008118,-4.931795344164455,2882.0325,36.39690535075225,2898.432965694795,2882.0325,2865.632034305205,-60071.0,2870.6875,NSE:APOLLOHOSP,4446.55,4463.9,4434.8,4450.0,6227.0,46.31754764829106,4453.837699402855,-4.790584545259662,-4.3920950098846925,4457.260000000001,25.7354140982067,4478.753896808135,4457.260000000001,4435.766103191867,2831.0,4448.8125,NSE:COALINDIA,215.15,215.5,215.0,215.3,111229.0,62.39312487621126,214.88589553166952,0.03836032186691796,-0.017739173472204328,214.89249999999993,16.11170360043902,215.25343628255044,214.89249999999993,214.53156371744942,267720.0,215.23749999999998,NSE:DRREDDY,4454.45,4465.65,4452.0,4452.05,6755.0,48.44170638455878,4452.355777521463,-2.288512768487635,-3.5224845252824024,4450.754999999999,24.541036189567617,4459.189921459622,4450.754999999999,4442.320078540376,-7425.0,4456.0375,NSE:RELIANCE,2368.15,2368.15,2363.1,2366.5,225368.0,30.309787938218808,2374.8912981115013,-4.904830134823442,-3.860810762429735,2376.875,48.527579106471215,2390.676648452283,2376.875,2363.073351547717,-366050.0,2366.475,NSE:NTPC,169.85,170.2,169.6,170.1,530750.0,52.93726661446596,169.86753821827025,-0.1606837902741347,-0.2356952758978999,169.80999999999995,24.811153328059614,170.27324939291452,169.80999999999995,169.34675060708537,-896743.0,169.9375
2023-02-24 09:15:00,NSE:ONGC,151.5,152.0,150.7,151.1,621408.0,15.82238993025559,154.73183761485672,-0.4445082660133153,-0.0905506658237474,155.19249999999994,36.01155602470124,157.3811696872939,155.19249999999994,153.003830312706,-457152.0,151.325,NSE:DIVISLAB,2886.95,2919.9,2881.15,2909.0,31969.0,67.13695048331601,2882.739754063943,-2.6362891386979754,-4.472694103071159,2882.8049999999994,36.71396177272586,2902.439329629916,2882.8049999999994,2863.170670370083,-28102.0,2899.25,NSE:APOLLOHOSP,4465.0,4465.0,4433.0,4438.05,22253.0,41.23501677988565,4452.334108983536,-5.49420410257153,-4.61251682842206,4456.287500000001,24.56859592402452,4479.352579123865,4456.287500000001,4433.222420876137,-19422.0,4450.2625,NSE:COALINDIA,216.4,216.4,214.7,215.2,314024.0,59.08767021032328,214.91581024293907,0.057436992225433414,-0.0027039403326767786,214.91999999999993,18.90735731805948,215.2866060556893,214.91999999999993,214.55339394431056,-46304.0,215.67499999999998,NSE:DRREDDY,4471.75,4493.5,4455.65,4487.65,11236.0,69.49724900420938,4455.717132043228,0.7740102443431169,-2.6631855713572983,4452.467499999999,26.756973811191454,4470.640729625835,4452.467499999999,4434.294270374163,3811.0,4477.1375,NSE:RELIANCE,2369.0,2384.0,2368.0,2383.15,233516.0,57.30664700506839,2375.677841148501,-3.6283066423070522,-3.8143099384051986,2376.8450000000003,46.14658443325228,2390.5892315170313,2376.8450000000003,2363.100768482969,-132534.0,2376.0375,NSE:NTPC,170.45,170.75,170.05,170.45,300804.0,58.477531790596736,169.92301076891118,-0.09664715089158449,-0.20788565089663683,169.82749999999993,24.78296246830382,170.3552073052908,169.82749999999993,169.29979269470905,-595939.0,170.425
2023-02-24 09:20:00,NSE:ONGC,151.3,151.45,149.75,150.2,938919.0,13.597258811012411,154.3002340324894,-0.745804144399898,-0.22160136153897753,154.91749999999996,39.330850076732744,157.9869095523478,154.91749999999996,151.8480904476521,-1396071.0,150.675,NSE:DIVISLAB,2910.6,2925.55,2906.05,2923.6,21154.0,72.65617896052441,2886.6312060578534,0.9109730839945769,-3.395960665658012,2884.4124999999995,37.305545732977514,2910.738720294922,2884.4124999999995,2858.086279705077,-6948.0,2916.4500000000003,NSE:APOLLOHOSP,4438.9,4440.85,4396.9,4430.3,20045.0,38.299741786949156,4450.235622413676,-6.601094592173467,-5.010232381172342,4455.155000000002,25.577775118118552,4480.839818472727,4455.155000000002,4429.4701815272765,-39467.0,4426.737499999999,NSE:COALINDIA,215.5,215.5,214.8,215.3,115647.0,61.29586084589664,214.95239974361155,0.0797057568399282,0.013777999101844218,214.9399999999999,21.50332148442133,215.34199502494363,214.9399999999999,214.5380049750562,69343.0,215.275,NSE:DRREDDY,4489.9,4492.25,4465.85,4474.5,9406.0,59.78498526267858,4457.50597661054,2.1155993826650956,-1.7074285805528195,4453.584999999999,28.814630174127874,4474.13584183261,4453.584999999999,4433.034158167388,-5595.0,4480.625,NSE:RELIANCE,2383.15,2386.4,2378.75,2384.7,159355.0,58.902733891876544,2376.5370943724533,-2.4631864513921755,-3.544085241002594,2376.9049999999997,44.306528483399624,2390.774819753818,2376.9049999999997,2363.0351802461814,26821.0,2383.25,NSE:NTPC,170.45,170.7,170.3,170.65,170800.0,61.28237596007181,169.9922478385387,-0.02942018669281765,-0.172192558055873,169.84749999999994,24.75678524138772,170.46107558624905,169.84749999999994,169.23392441375083,-425139.0,170.52499999999998
2023-02-24 09:25:00,NSE:ONGC,150.25,150.35,149.9,149.95,322996.0,13.048324404714434,153.8859260293952,-0.9933059961911113,-0.37594228846940425,154.61749999999995,42.41305169647627,158.3300833324051,154.61749999999995,150.9049166675948,-1719067.0,150.1125,NSE:DIVISLAB,2923.6,2950.0,2922.45,2947.0,52711.0,78.80126691380399,2892.3806150047244,5.546452340132419,-1.6074780644999256,2887.2249999999995,38.82461405072871,2925.130613041036,2887.2249999999995,2849.3193869589627,45763.0,2935.7625000000003,NSE:APOLLOHOSP,4427.0,4433.0,4422.0,4428.6,5083.0,37.66635626627641,4448.175086945706,-7.528702872150461,-5.513926479367965,4453.6150000000025,26.51487008406301,4481.680158113564,4453.6150000000025,4425.549841886441,-44550.0,4427.65,NSE:COALINDIA,215.35,215.6,215.25,215.4,52663.0,63.42197828205284,214.99502833945806,0.10422167490725087,0.03186673426292555,214.96249999999992,24.052025248635054,215.4118050189861,214.96249999999992,214.51319498101375,122006.0,215.4,NSE:DRREDDY,4475.65,4488.35,4470.95,4486.4,8593.0,64.60551086653354,4460.257788361917,4.091880338528426,-0.5475667967365703,4455.212499999999,30.725311082568833,4480.254322518211,4455.212499999999,4430.170677481787,2998.0,4480.3375,NSE:RELIANCE,2384.9,2386.9,2379.0,2379.25,93179.0,51.59837980813836,2376.7954663369815,-1.9570303308587427,-3.2266742589738238,2376.5975,42.67495990358769,2389.9638934928034,2376.5975,2363.2311065071963,-66358.0,2382.5125,NSE:NTPC,170.6,171.2,170.6,170.9,266870.0,64.50961397173724,170.07870042534455,0.043528804479365135,-0.12904828554882536,169.89999999999995,25.801539863753394,170.66615925240325,169.89999999999995,169.13384074759665,-158269.0,170.825
2023-02-24 09:30:00,NSE:ONGC,149.95,150.45,149.95,150.3,138347.0,18.037155815465137,153.5444092646909,-1.1479777490623917,-0.5303493805880017,154.33249999999995,45.03161975432975,158.43180176981951,154.33249999999995,150.2331982301804,-1580720.0,150.1625,NSE:DIVISLAB,2946.5,2962.0,2938.7,2958.25,46781.0,81.01078363035205,2898.6538897661794,10.012466545481402,0.7165108574963399,2890.4974999999995,40.57667130739873,2939.4535259316167,2890.4974999999995,2841.5414740683823,92544.0,2951.3625,NSE:APOLLOHOSP,4426.4,4445.0,4425.75,4437.7,6855.0,43.09167482545876,4447.177459617544,-7.443738386409677,-5.899888860776308,4452.165000000003,26.286891575638172,4480.372394419417,4452.165000000003,4423.957605580588,-37695.0,4433.7125,NSE:COALINDIA,215.45,216.0,215.35,216.0,72158.0,73.00413090533273,215.09073992617633,0.17010483949098898,0.05951435530853824,215.01749999999993,26.89873801673549,215.6533262341758,215.01749999999993,214.38167376582405,194164.0,215.7,NSE:DRREDDY,4486.4,4503.35,4482.9,4502.85,11022.0,69.96514689884147,4464.314189470306,6.905868206073137,0.9431202038253712,4457.8049999999985,33.113849447657465,4490.216817289933,4457.8049999999985,4425.393182710064,14020.0,4493.875,NSE:RELIANCE,2379.45,2383.05,2378.0,2382.4,62561.0,55.066657231373895,2377.3292314477453,-1.2868848765278926,-2.8387163824846375,2376.5125,40.91390636800087,2389.7074943161947,2376.5125,2363.317505683805,-3797.0,2380.7250000000004,NSE:NTPC,170.9,171.1,170.7,170.75,131293.0,61.212756528120316,170.14263371816887,0.08822070577403451,-0.08559448728425338,169.94499999999996,26.77166915595009,170.79523526158175,169.94499999999996,169.09476473841818,-289562.0,170.86249999999998
2023-02-24 09:35:00,NSE:ONGC,150.35,150.75,150.1,150.75,152725.0,24.06924486508945,153.27827504900606,-1.2201795184166713,-0.6683154081537357,154.06499999999997,46.73515860580324,158.36152184912868,154.06499999999997,149.76847815087126,-1427995.0,150.4875,NSE:DIVISLAB,2959.9,2959.95,2944.6,2951.25,36420.0,75.72218369134693,2903.6630431217814,12.838973782771973,3.141003442551467,2893.3024999999993,42.20358161716375,2948.9717417320235,2893.3024999999993,2837.633258267975,56124.0,2953.9249999999997,NSE:APOLLOHOSP,4437.7,4443.6,4430.0,4437.1,4138.0,42.82699861364467,4446.21770155873,-7.340205089758456,-6.187952106572737,4450.272500000003,26.07519724638654,4477.15912260178,4450.272500000003,4423.385877398226,-41833.0,4437.1,NSE:COALINDIA,216.0,216.2,215.85,215.85,110036.0,68.19444659384227,215.16305040939764,0.20781837482590504,0.0891751592120116,215.07249999999993,29.743046990656428,215.7911619511769,215.07249999999993,214.35383804882298,84128.0,215.975,NSE:DRREDDY,4502.0,4510.0,4496.1,4509.7,12789.0,71.8750064625353,4468.636647615991,9.57829894895167,2.6701559528506307,4460.744999999999,35.54830423347246,4500.051919238506,4460.744999999999,4421.438080761492,26809.0,4504.45,NSE:RELIANCE,2382.4,2385.45,2380.05,2381.6,89588.0,54.00818939902127,2377.735971309865,-0.8109944507523323,-2.4331719961381766,2376.3849999999998,39.678509403748045,2389.3292303752874,2376.3849999999998,2363.440769624712,-93385.0,2382.375,NSE:NTPC,170.65,170.8,170.25,170.25,180968.0,51.72359468113286,170.15285907834325,0.08234432410148429,-0.05200672500710584,169.97249999999997,25.96719283263445,170.82483502804482,169.97249999999997,169.12016497195512,-470530.0,170.4875
2023-02-24 09:40:00,NSE:ONGC,150.65,150.7,150.55,150.65,138518.0,23.652660570435195,153.0279631395769,-1.27081988450999,-0.7888163034249865,153.79749999999996,48.31701611074292,158.24243813230675,153.79749999999996,149.35256186769317,-1566513.0,150.6375,NSE:DIVISLAB,2953.95,2957.35,2938.5,2949.75,27703.0,74.59834245682525,2908.0522771101832,14.787502543808841,5.4703032628029415,2896.3474999999994,42.97100080610587,2957.136277541728,2896.3474999999994,2835.558722458271,28421.0,2949.8875,NSE:APOLLOHOSP,4436.4,4437.4,4428.65,4430.85,1526.0,40.06632837940288,4444.754110934089,-7.674015696772585,-6.485164824612707,4447.847500000003,25.956703915248177,4472.4587672356865,4447.847500000003,4423.236232764319,-43359.0,4433.325,NSE:COALINDIA,215.85,216.2,215.6,215.7,74418.0,63.67657856874804,215.2141884656455,0.22303190393643035,0.11594650815689536,215.11249999999995,31.253440179889434,215.8759625072797,215.11249999999995,214.3490374927202,9710.0,215.8375,NSE:DRREDDY,4507.8,4510.0,4500.2,4502.0,7059.0,66.7377382232004,4471.814109747801,10.948684300791683,4.3258616224388415,4463.422499999999,37.80886939172923,4506.160299136453,4463.422499999999,4420.684700863544,19750.0,4505.0,NSE:RELIANCE,2381.75,2383.5,2381.1,2383.0,57648.0,55.61601155340033,2378.237307375592,-0.31722281288557497,-2.0099821594876564,2376.3849999999998,38.53135507979899,2389.3292303752874,2376.3849999999998,2363.440769624712,-35737.0,2382.3375,NSE:NTPC,170.35,170.35,169.95,170.15,129440.0,50.05240574248623,170.1525867851677,0.06882471653352695,-0.02784043669897928,169.9825,24.316670951974285,170.83823068194184,169.9825,169.12676931805814,-599970.0,170.2
2023-02-24 09:45:00,NSE:ONGC,150.65,150.65,150.45,150.55,144716.0,23.219863048944315,152.7919666500934,-1.3039903151015153,-0.8918511057602923,153.52249999999998,49.83373732712596,158.05565287631262,153.52249999999998,148.98934712368734,-1711229.0,150.57500000000002,NSE:DIVISLAB,2948.5,2951.4,2925.05,2927.35,37568.0,60.22386945436345,2909.890155480642,14.358714507084642,7.247985511659282,2898.4099999999994,42.24821031180034,2960.454247114584,2898.4099999999994,2836.3657528854146,-9147.0,2938.0750000000003,NSE:APOLLOHOSP,4430.85,4431.6,4411.0,4414.0,4782.0,33.74987085724575,4441.8251479879855,-9.192254597462124,-7.026582779182591,4445.247500000003,26.74919302184295,4472.48538675586,4445.247500000003,4418.009613244146,-48141.0,4421.8625,NSE:COALINDIA,215.6,215.6,215.05,215.5,64222.0,58.145334479033664,215.2414086117745,0.21645524550237383,0.13604825562599104,215.12999999999994,30.676604271737073,215.91192071212652,215.12999999999994,214.34807928787336,-54512.0,215.4375,NSE:DRREDDY,4501.35,4501.35,4492.0,4493.65,4594.0,61.59624773511203,4473.893718343248,11.231479840828797,5.706985266116833,4465.519999999999,38.619140456687205,4509.839052336885,4465.519999999999,4421.200947663112,15156.0,4497.0875,NSE:RELIANCE,2383.05,2383.6,2378.3,2379.3,95597.0,50.58307874591394,2378.338516196964,-0.2219063124157401,-1.6523669900732731,2376.2375,36.71929993873253,2388.97664734181,2376.2375,2363.4983526581905,-131334.0,2381.0625,NSE:NTPC,170.1,170.1,169.4,169.45,299539.0,40.24904187428007,170.08567375800888,0.0016076483075266879,-0.021950819697678085,169.96499999999997,23.68160140028183,170.84879861960852,169.96499999999997,169.08120138039143,-899509.0,169.7625
2023-02-24 09:50:00,NSE:ONGC,150.55,150.55,150.2,150.55,199975.0,23.219863048944315,152.57844601675117,-1.3151182557062668,-0.9765045357494871,153.2525,51.36127752971459,157.8182940163786,153.2525,148.6867059836214,-1711229.0,150.4625,NSE:DIVISLAB,2928.9,2936.8,2923.1,2936.2,28633.0,63.23787018866279,2912.395854958676,14.565120295895213,8.711412468506468,2901.1624999999995,41.386293230480746,2964.7645351484184,2901.1624999999995,2837.5604648515805,19486.0,2931.2499999999995,NSE:APOLLOHOSP,4414.0,4431.6,4413.45,4430.85,3506.0,43.36516088060115,4440.779895798653,-8.932843427375701,-7.407834908821213,4443.760000000003,27.48507576368095,4470.729790505743,4443.760000000003,4416.790209494263,-44635.0,4422.475,NSE:COALINDIA,215.4,215.65,215.2,215.4,44750.0,55.54720950223449,215.25651255351025,0.20085865846144202,0.14901033619308124,215.1474999999999,30.237889028031596,215.93710433138736,215.1474999999999,214.35789566861243,-99262.0,215.4125,NSE:DRREDDY,4494.6,4498.0,4489.2,4498.0,5301.0,63.1873640658591,4476.18955469151,11.672057772871085,6.899999767467683,4468.034999999999,38.96488037773878,4513.711658152985,4468.034999999999,4422.3583418470125,20457.0,4494.950000000001,NSE:RELIANCE,2379.15,2381.85,2376.4,2381.0,56894.0,52.70097816771992,2378.5919908448723,-0.009086760054287879,-1.323710944069476,2376.195,34.56615362201074,2388.8644475017227,2376.195,2363.5255524982776,-74440.0,2379.6,NSE:NTPC,169.45,169.9,169.4,169.85,73039.0,46.676185560782194,170.06322863819852,-0.019164785753361002,-0.02139361290881467,169.96749999999994,23.091893959424556,170.84969895717904,169.96749999999994,169.08530104282084,-826470.0,169.64999999999998
2023-02-24 09:55:00,NSE:ONGC,150.55,151.25,150.55,151.25,459464.0,33.15036523110028,152.45192734848916,-1.2530091692204621,-1.031805462443682,153.01999999999998,51.04574646095385,157.49553348775513,153.01999999999998,148.54446651224484,-1251765.0,150.9,NSE:DIVISLAB,2935.8,2950.0,2933.85,2948.25,20373.0,66.91402062762147,2915.810535438802,15.52210351737449,10.073550678280073,2904.522499999999,41.22334248576596,2970.5725149510104,2904.522499999999,2838.472485048988,39859.0,2941.9750000000004,NSE:APOLLOHOSP,4430.85,4435.05,4428.4,4434.95,2160.0,45.44015753882534,4440.224667627353,-8.300736745087306,-7.5864152760744314,4442.902500000002,27.810956721532143,4469.847638243592,4442.902500000002,4415.957361756412,-42475.0,4432.3125,NSE:COALINDIA,215.35,215.55,215.25,215.45,35342.0,56.59162517200311,215.2749399293664,0.1903387266378047,0.15727601428202592,215.16749999999988,29.830510587447943,215.96642114766053,215.16749999999988,214.36857885233923,-63920.0,215.4,NSE:DRREDDY,4499.2,4505.0,4482.6,4485.0,7032.0,55.7531288574709,4477.02864472089,10.847187972928623,7.689437408559871,4469.8724999999995,39.662278018934714,4515.172880517191,4469.8724999999995,4424.572119482808,13425.0,4492.95,NSE:RELIANCE,2380.1,2387.6,2379.45,2386.75,87292.0,59.08781636228488,2379.3689440977414,0.6164452169819015,-0.9356797118592006,2376.62,33.630936537104894,2390.082146931496,2376.62,2363.1578530685038,12852.0,2383.475,NSE:NTPC,169.85,169.95,169.7,169.85,77927.0,46.67618556078219,170.0429211488463,-0.035221082687087346,-0.024159106864469204,169.97999999999996,22.39262115235678,170.84798617501428,169.97999999999996,169.11201382498564,-826470.0,169.8375
